order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,order_status,completed_order,traffic_source
902232,2025-01-11,10256,2033,5,15.18,0.0,75.9,75.9,Completed,1,Organic
902233,2025-03-15,10361,2005,5,170.59,0.1,852.95,767.66,Completed,1,Organic
902234,2025-07-26,10107,2014,3,162.52,0.0,487.56,487.56,Completed,1,Direct
902235,2025-04-29,10195,2039,4,351.08,0.2,1404.32,1123.46,Completed,1,Email
902236,2025-11-27,10358,2005,4,170.59,0.1,682.36,614.12,Completed,1,Email
902237,2025-07-04,10196,2002,4,204.34,0.0,817.36,817.36,Completed,1,Paid
902238,2025-08-12,10131,2023,2,135.34,0.0,270.68,270.68,Cancelled,0,Organic
902239,2025-03-22,10087,2015,5,229.89,0.05,1149.45,1091.98,Completed,1,Direct
902240,2026-03-10,10019,2025,3,57.0,0.0,171.0,171.0,Completed,1,Direct
902241,2025-03-23,10048,2040,5,27.36,0.0,136.8,136.8,Completed,1,Referral
902242,2025-08-20,10077,2019,2,315.66,0.15,631.32,536.62,Completed,1,Referral
902243,2025-04-28,10210,2020,2,206.28,0.05,412.56,391.93,Completed,1,Organic
902244,2025-01-27,10294,2042,2,248.02,0.0,496.04,496.04,Completed,1,Paid
902245,2025-03-27,10121,2002,2,204.34,0.05,408.68,388.25,Completed,1,Direct
902246,2025-05-18,10419,2051,2,300.13,0.05,600.26,570.25,Completed,1,Email
902247,2025-07-08,10371,2012,2,408.15,0.05,816.3,775.48,Completed,1,Direct
902248,2025-06-16,10438,2011,3,134.0,0.05,402.0,381.9,Completed,1,Paid
902249,2025-01-30,10202,2009,2,291.4,0.0,582.8,582.8,Completed,1,Organic
902250,2026-03-18,10312,2054,3,449.18,0.05,1347.54,1280.16,Completed,1,Organic
902251,2025-03-31,10364,2008,2,362.16,0.0,724.32,724.32,Completed,1,Organic
902252,2025-07-13,10070,2001,3,189.6,0.05,568.8,540.36,Completed,1,Email
902253,2025-07-22,10282,2035,4,332.95,0.15,1331.8,1132.03,Completed,1,Email
902254,2025-09-24,10182,2051,5,300.13,0.05,1500.65,1425.62,Completed,1,Paid
902255,2025-05-09,10269,2060,4,258.72,0.0,1034.88,1034.88,Completed,1,Organic
902256,2025-01-19,10106,2005,5,170.59,0.2,852.95,682.36,Completed,1,Organic
902257,2025-07-31,10196,2025,3,57.0,0.0,171.0,171.0,Completed,1,Organic
902258,2025-01-09,10111,2028,2,114.33,0.0,228.66,228.66,Completed,1,Direct
902259,2025-03-13,10333,2051,3,300.13,0.0,900.39,900.39,Completed,1,Referral
902260,2025-08-13,10130,2032,4,288.97,0.05,1155.88,1098.09,Completed,1,Direct
902261,2025-08-26,10067,2027,1,71.46,0.0,71.46,71.46,Completed,1,Email
902262,2025-02-21,10152,2024,1,193.56,0.0,193.56,193.56,Cancelled,0,Direct
902263,2026-03-23,10222,2005,5,170.59,0.0,852.95,852.95,Completed,1,Email
902264,2025-01-21,10479,2056,4,168.58,0.0,674.32,674.32,Completed,1,Paid
902265,2025-09-17,10085,2001,1,189.6,0.0,189.6,189.6,Completed,1,Organic
902266,2025-01-13,10261,2014,5,162.52,0.0,812.6,812.6,Completed,1,Paid
902267,2025-11-10,10236,2023,5,135.34,0.0,676.7,676.7,Completed,1,Direct
902268,2025-10-27,10064,2057,4,429.13,0.1,1716.52,1544.87,Completed,1,Paid
902269,2025-12-08,10400,2036,5,249.34,0.05,1246.7,1184.37,Returned,0,Organic
902270,2026-02-27,10194,2022,4,329.44,0.1,1317.76,1185.98,Completed,1,Organic
902271,2026-01-26,10469,2013,1,426.31,0.05,426.31,404.99,Completed,1,Organic
902272,2025-01-23,10156,2001,2,189.6,0.0,379.2,379.2,Completed,1,Paid
902273,2026-02-27,10453,2010,4,53.34,0.05,213.36,202.69,Completed,1,Referral
902274,2025-01-01,10034,2011,1,134.0,0.0,134.0,134.0,Completed,1,Organic
902275,2025-08-28,10469,2011,4,134.0,0.0,536.0,536.0,Completed,1,Direct
902276,2025-06-25,10316,2047,3,227.32,0.15,681.96,579.67,Returned,0,Organic
902277,2025-10-13,10281,2057,3,429.13,0.05,1287.39,1223.02,Completed,1,Organic
902278,2025-12-16,10428,2046,5,403.43,0.05,2017.15,1916.29,Completed,1,Email
902279,2025-05-06,10116,2053,1,26.72,0.0,26.72,26.72,Completed,1,Referral
902280,2025-06-03,10256,2047,4,227.32,0.0,909.28,909.28,Completed,1,Direct
902281,2025-05-12,10055,2053,2,26.72,0.05,53.44,50.77,Completed,1,Organic
902282,2025-05-08,10238,2058,2,353.34,0.15,706.68,600.68,Completed,1,Paid
902283,2025-07-31,10381,2026,4,15.26,0.05,61.04,57.99,Completed,1,Organic
902284,2025-11-16,10247,2060,1,258.72,0.1,258.72,232.85,Cancelled,0,Organic
902285,2025-07-27,10418,2028,2,114.33,0.0,228.66,228.66,Returned,0,Paid
902286,2025-07-09,10061,2020,2,206.28,0.05,412.56,391.93,Returned,0,Referral
902287,2025-07-22,10302,2014,4,162.52,0.0,650.08,650.08,Completed,1,Organic
902288,2026-02-16,10085,2022,2,329.44,0.05,658.88,625.94,Completed,1,Direct
902289,2025-02-21,10043,2006,1,212.06,0.0,212.06,212.06,Completed,1,Direct
902290,2026-02-11,10414,2045,2,170.66,0.2,341.32,273.06,Completed,1,Organic
902291,2025-03-10,10150,2054,3,449.18,0.1,1347.54,1212.79,Cancelled,0,Email
902292,2025-12-08,10293,2006,1,212.06,0.0,212.06,212.06,Completed,1,Organic
902293,2025-10-26,10043,2003,5,206.43,0.0,1032.15,1032.15,Cancelled,0,Direct
902294,2025-07-20,10422,2032,1,288.97,0.0,288.97,288.97,Completed,1,Direct
902295,2025-02-06,10426,2040,3,27.36,0.0,82.08,82.08,Completed,1,Direct
902296,2025-03-22,10330,2050,5,249.1,0.0,1245.5,1245.5,Completed,1,Email
902297,2025-01-17,10202,2055,3,426.97,0.05,1280.91,1216.86,Completed,1,Direct
902298,2025-07-03,10488,2033,3,15.18,0.0,45.54,45.54,Completed,1,Paid
902299,2026-02-18,10477,2016,3,173.71,0.05,521.13,495.07,Completed,1,Paid
902300,2025-12-27,10080,2003,1,206.43,0.0,206.43,206.43,Cancelled,0,Organic
902301,2025-08-18,10065,2010,1,53.34,0.0,53.34,53.34,Completed,1,Paid
902302,2025-05-03,10368,2031,4,252.94,0.0,1011.76,1011.76,Cancelled,0,Email
902303,2025-12-10,10283,2047,5,227.32,0.0,1136.6,1136.6,Completed,1,Direct
902304,2025-12-02,10018,2024,2,193.56,0.0,387.12,387.12,Completed,1,Organic
902305,2026-03-07,10437,2052,3,196.34,0.0,589.02,589.02,Completed,1,Paid
902306,2025-07-23,10402,2046,3,403.43,0.0,1210.29,1210.29,Completed,1,Direct
902307,2025-12-29,10217,2043,3,92.47,0.2,277.41,221.93,Completed,1,Direct
902308,2025-04-05,10004,2056,2,168.58,0.2,337.16,269.73,Completed,1,Paid
902309,2025-06-21,10076,2003,2,206.43,0.0,412.86,412.86,Completed,1,Referral
902310,2025-04-14,10370,2012,4,408.15,0.0,1632.6,1632.6,Completed,1,Paid
902311,2025-06-25,10410,2040,3,27.36,0.0,82.08,82.08,Completed,1,Direct
902312,2025-09-14,10104,2014,2,162.52,0.0,325.04,325.04,Completed,1,Direct
902313,2025-09-16,10141,2034,4,331.96,0.15,1327.84,1128.66,Returned,0,Email
902314,2025-11-10,10101,2028,1,114.33,0.05,114.33,108.61,Completed,1,Email
902315,2025-10-03,10387,2030,1,240.52,0.0,240.52,240.52,Completed,1,Email
902316,2026-02-10,10033,2031,4,252.94,0.15,1011.76,860.0,Cancelled,0,Email
902317,2025-04-29,10473,2021,5,121.12,0.0,605.6,605.6,Completed,1,Direct
902318,2026-03-13,10020,2053,2,26.72,0.05,53.44,50.77,Completed,1,Paid
902319,2025-01-03,10272,2015,1,229.89,0.0,229.89,229.89,Completed,1,Organic
902320,2025-01-02,10221,2004,1,365.41,0.1,365.41,328.87,Completed,1,Direct
902321,2025-10-07,10482,2027,1,71.46,0.05,71.46,67.89,Returned,0,Direct
902322,2025-11-24,10404,2020,5,206.28,0.05,1031.4,979.83,Completed,1,Email
902323,2025-10-01,10339,2036,3,249.34,0.1,748.02,673.22,Completed,1,Referral
902324,2025-07-19,10288,2047,3,227.32,0.0,681.96,681.96,Completed,1,Organic
902325,2025-08-08,10041,2022,2,329.44,0.15,658.88,560.05,Completed,1,Organic
902326,2026-01-19,10375,2017,2,378.92,0.05,757.84,719.95,Completed,1,Paid
902327,2025-08-07,10105,2047,2,227.32,0.0,454.64,454.64,Completed,1,Paid
902328,2025-10-05,10355,2036,1,249.34,0.0,249.34,249.34,Completed,1,Organic
902329,2025-01-02,10489,2016,1,173.71,0.1,173.71,156.34,Completed,1,Referral
902330,2025-04-02,10059,2049,4,42.89,0.0,171.56,171.56,Completed,1,Direct
902331,2025-10-01,10239,2033,1,15.18,0.05,15.18,14.42,Completed,1,Direct
902332,2025-07-02,10404,2006,3,212.06,0.0,636.18,636.18,Completed,1,Email
902333,2025-05-09,10372,2002,5,204.34,0.1,1021.7,919.53,Completed,1,Organic
902334,2025-02-02,10084,2010,3,53.34,0.0,160.02,160.02,Completed,1,Email
902335,2025-09-03,10474,2049,3,42.89,0.0,128.67,128.67,Completed,1,Direct
902336,2025-08-10,10054,2052,5,196.34,0.1,981.7,883.53,Completed,1,Organic
902337,2025-11-14,10327,2031,5,252.94,0.1,1264.7,1138.23,Completed,1,Referral
902338,2025-04-27,10428,2043,4,92.47,0.05,369.88,351.39,Completed,1,Paid
902339,2025-07-08,10102,2058,1,353.34,0.0,353.34,353.34,Completed,1,Email
902340,2025-01-09,10341,2060,3,258.72,0.05,776.16,737.35,Completed,1,Direct
902341,2025-06-11,10442,2030,1,240.52,0.0,240.52,240.52,Completed,1,Email
902342,2026-01-28,10060,2038,2,287.23,0.05,574.46,545.74,Completed,1,Email
902343,2026-01-25,10175,2008,5,362.16,0.1,1810.8,1629.72,Completed,1,Email
902344,2025-05-06,10160,2035,4,332.95,0.0,1331.8,1331.8,Completed,1,Organic
902345,2025-06-03,10341,2009,3,291.4,0.1,874.2,786.78,Returned,0,Paid
902346,2026-03-12,10211,2005,5,170.59,0.0,852.95,852.95,Completed,1,Direct
902347,2025-07-28,10012,2002,3,204.34,0.0,613.02,613.02,Completed,1,Direct
902348,2025-09-26,10309,2039,1,351.08,0.0,351.08,351.08,Completed,1,Organic
902349,2025-06-20,10163,2057,1,429.13,0.0,429.13,429.13,Completed,1,Direct
902350,2025-04-29,10026,2018,3,68.82,0.1,206.46,185.81,Completed,1,Email
902351,2026-03-16,10041,2052,5,196.34,0.15,981.7,834.45,Cancelled,0,Email
902352,2025-10-10,10337,2020,1,206.28,0.15,206.28,175.34,Completed,1,Organic
902353,2026-03-26,10216,2006,3,212.06,0.0,636.18,636.18,Completed,1,Organic
902354,2025-10-29,10003,2007,4,241.14,0.0,964.56,964.56,Completed,1,Paid
902355,2025-02-24,10136,2011,5,134.0,0.15,670.0,569.5,Cancelled,0,Organic
902356,2025-06-21,10087,2012,5,408.15,0.1,2040.75,1836.67,Completed,1,Direct
902357,2025-08-29,10112,2047,2,227.32,0.0,454.64,454.64,Returned,0,Direct
902358,2025-09-18,10123,2027,1,71.46,0.1,71.46,64.31,Cancelled,0,Email
902359,2026-01-09,10398,2054,2,449.18,0.05,898.36,853.44,Completed,1,Paid
902360,2025-11-10,10342,2025,2,57.0,0.1,114.0,102.6,Completed,1,Organic
902361,2025-10-30,10211,2059,5,352.1,0.0,1760.5,1760.5,Completed,1,Direct
902362,2025-03-05,10362,2027,3,71.46,0.05,214.38,203.66,Completed,1,Referral
902363,2025-07-27,10303,2013,3,426.31,0.1,1278.93,1151.04,Completed,1,Direct
902364,2025-10-25,10062,2043,2,92.47,0.0,184.94,184.94,Completed,1,Referral
902365,2026-01-17,10024,2047,1,227.32,0.1,227.32,204.59,Completed,1,Organic
902366,2025-02-27,10295,2001,2,189.6,0.1,379.2,341.28,Completed,1,Organic
902367,2025-02-24,10175,2014,4,162.52,0.0,650.08,650.08,Completed,1,Direct
902368,2026-03-21,10189,2021,4,121.12,0.0,484.48,484.48,Completed,1,Organic
902369,2025-12-06,10104,2055,2,426.97,0.0,853.94,853.94,Completed,1,Direct
902370,2026-03-16,10485,2043,2,92.47,0.05,184.94,175.69,Cancelled,0,Paid
902371,2025-05-10,10002,2028,4,114.33,0.0,457.32,457.32,Completed,1,Direct
902372,2026-01-19,10235,2034,3,331.96,0.0,995.88,995.88,Completed,1,Paid
902373,2025-05-26,10144,2012,4,408.15,0.1,1632.6,1469.34,Completed,1,Direct
902374,2025-02-03,10301,2030,3,240.52,0.0,721.56,721.56,Completed,1,Organic
902375,2026-03-19,10142,2054,4,449.18,0.2,1796.72,1437.38,Completed,1,Paid
902376,2025-08-13,10464,2009,1,291.4,0.1,291.4,262.26,Completed,1,Paid
902377,2025-10-10,10261,2042,2,248.02,0.0,496.04,496.04,Completed,1,Email
902378,2025-12-20,10051,2018,5,68.82,0.1,344.1,309.69,Completed,1,Organic
902379,2025-10-18,10491,2057,1,429.13,0.0,429.13,429.13,Completed,1,Direct
902380,2026-01-23,10491,2043,5,92.47,0.15,462.35,393.0,Completed,1,Referral
902381,2025-04-04,10322,2032,5,288.97,0.0,1444.85,1444.85,Returned,0,Paid
902382,2025-12-20,10395,2036,4,249.34,0.05,997.36,947.49,Completed,1,Organic
902383,2025-02-25,10376,2020,4,206.28,0.0,825.12,825.12,Completed,1,Email
902384,2025-11-18,10206,2043,5,92.47,0.05,462.35,439.23,Completed,1,Paid
902385,2025-11-16,10101,2057,2,429.13,0.0,858.26,858.26,Completed,1,Paid
902386,2026-01-24,10124,2035,3,332.95,0.05,998.85,948.91,Completed,1,Email
902387,2025-12-20,10040,2007,5,241.14,0.15,1205.7,1024.85,Completed,1,Direct
902388,2025-04-15,10240,2027,5,71.46,0.2,357.3,285.84,Completed,1,Email
902389,2025-10-08,10226,2046,2,403.43,0.0,806.86,806.86,Completed,1,Paid
902390,2025-01-19,10132,2001,5,189.6,0.0,948.0,948.0,Returned,0,Email
902391,2025-08-19,10458,2014,1,162.52,0.0,162.52,162.52,Completed,1,Organic
902392,2026-02-17,10129,2051,5,300.13,0.05,1500.65,1425.62,Completed,1,Direct
902393,2025-01-23,10244,2045,3,170.66,0.05,511.98,486.38,Completed,1,Email
902394,2025-01-04,10475,2054,4,449.18,0.1,1796.72,1617.05,Completed,1,Paid
902395,2025-06-19,10052,2006,5,212.06,0.05,1060.3,1007.28,Cancelled,0,Organic
902396,2025-08-07,10357,2023,3,135.34,0.1,406.02,365.42,Completed,1,Organic
902397,2026-01-14,10050,2041,5,420.55,0.0,2102.75,2102.75,Completed,1,Organic
902398,2025-03-22,10120,2048,1,237.52,0.1,237.52,213.77,Completed,1,Organic
902399,2025-03-09,10152,2030,1,240.52,0.05,240.52,228.49,Completed,1,Organic
902400,2025-03-02,10372,2059,2,352.1,0.0,704.2,704.2,Completed,1,Direct
902401,2026-03-04,10352,2028,2,114.33,0.1,228.66,205.79,Completed,1,Organic
902402,2025-07-13,10004,2011,3,134.0,0.0,402.0,402.0,Completed,1,Direct
902403,2025-08-04,10056,2006,2,212.06,0.0,424.12,424.12,Completed,1,Organic
902404,2025-04-28,10359,2053,2,26.72,0.0,53.44,53.44,Completed,1,Email
902405,2025-12-13,10272,2058,5,353.34,0.15,1766.7,1501.69,Cancelled,0,Referral
902406,2025-08-20,10081,2054,5,449.18,0.05,2245.9,2133.61,Completed,1,Referral
902407,2025-08-06,10089,2040,4,27.36,0.0,109.44,109.44,Completed,1,Organic
902408,2026-01-11,10409,2050,1,249.1,0.0,249.1,249.1,Completed,1,Direct
902409,2025-08-27,10475,2006,5,212.06,0.0,1060.3,1060.3,Completed,1,Referral
902410,2025-04-28,10378,2045,5,170.66,0.15,853.3,725.3,Completed,1,Paid
902411,2025-11-29,10298,2046,2,403.43,0.0,806.86,806.86,Completed,1,Direct
902412,2026-02-14,10065,2016,1,173.71,0.05,173.71,165.02,Completed,1,Direct
902413,2025-05-04,10276,2036,1,249.34,0.0,249.34,249.34,Completed,1,Organic
902414,2025-06-20,10282,2009,2,291.4,0.0,582.8,582.8,Completed,1,Direct
902415,2025-03-13,10412,2051,2,300.13,0.1,600.26,540.23,Completed,1,Organic
902416,2025-08-15,10037,2028,5,114.33,0.0,571.65,571.65,Completed,1,Paid
902417,2025-12-15,10142,2055,3,426.97,0.0,1280.91,1280.91,Completed,1,Direct
902418,2026-02-01,10341,2045,1,170.66,0.15,170.66,145.06,Completed,1,Organic
902419,2025-03-26,10388,2048,5,237.52,0.0,1187.6,1187.6,Completed,1,Paid
902420,2026-02-17,10051,2029,5,45.84,0.05,229.2,217.74,Completed,1,Email
902421,2025-11-06,10014,2047,2,227.32,0.2,454.64,363.71,Completed,1,Email
902422,2026-02-11,10469,2033,3,15.18,0.1,45.54,40.99,Completed,1,Organic
902423,2026-02-21,10076,2039,5,351.08,0.05,1755.4,1667.63,Completed,1,Email
902424,2026-01-29,10040,2010,2,53.34,0.1,106.68,96.01,Completed,1,Email
902425,2025-01-22,10161,2025,4,57.0,0.0,228.0,228.0,Completed,1,Organic
902426,2025-11-03,10026,2001,3,189.6,0.15,568.8,483.48,Completed,1,Email
902427,2025-02-15,10186,2047,5,227.32,0.0,1136.6,1136.6,Completed,1,Paid
902428,2025-03-04,10121,2027,2,71.46,0.1,142.92,128.63,Completed,1,Referral
902429,2025-07-09,10339,2004,3,365.41,0.0,1096.23,1096.23,Completed,1,Email
902430,2026-01-09,10022,2036,1,249.34,0.05,249.34,236.87,Completed,1,Organic
902431,2025-07-30,10309,2055,5,426.97,0.05,2134.85,2028.11,Completed,1,Direct
902432,2025-01-09,10396,2040,5,27.36,0.0,136.8,136.8,Completed,1,Organic
902433,2025-01-25,10476,2008,4,362.16,0.0,1448.64,1448.64,Completed,1,Direct
902434,2025-09-28,10379,2001,3,189.6,0.05,568.8,540.36,Completed,1,Direct
902435,2025-04-01,10281,2031,4,252.94,0.15,1011.76,860.0,Completed,1,Organic
902436,2026-01-03,10392,2013,5,426.31,0.05,2131.55,2024.97,Completed,1,Organic
902437,2025-12-11,10034,2010,4,53.34,0.05,213.36,202.69,Completed,1,Organic
902438,2025-10-20,10331,2043,3,92.47,0.0,277.41,277.41,Completed,1,Organic
902439,2025-08-03,10388,2046,2,403.43,0.0,806.86,806.86,Completed,1,Email
902440,2025-04-20,10054,2020,3,206.28,0.0,618.84,618.84,Cancelled,0,Direct
902441,2025-05-30,10485,2041,4,420.55,0.0,1682.2,1682.2,Cancelled,0,Paid
902442,2025-05-29,10444,2056,1,168.58,0.0,168.58,168.58,Completed,1,Direct
902443,2025-07-08,10175,2035,2,332.95,0.0,665.9,665.9,Returned,0,Referral
902444,2025-01-12,10343,2006,4,212.06,0.0,848.24,848.24,Completed,1,Organic
902445,2025-05-29,10263,2037,5,352.38,0.05,1761.9,1673.81,Cancelled,0,Direct
902446,2026-01-10,10056,2024,2,193.56,0.05,387.12,367.76,Completed,1,Organic
902447,2025-05-22,10170,2047,2,227.32,0.05,454.64,431.91,Completed,1,Organic
902448,2025-12-19,10175,2003,3,206.43,0.1,619.29,557.36,Completed,1,Direct
902449,2025-05-03,10105,2059,2,352.1,0.0,704.2,704.2,Completed,1,Paid
902450,2026-03-01,10270,2017,5,378.92,0.0,1894.6,1894.6,Completed,1,Paid
902451,2025-04-24,10414,2010,1,53.34,0.0,53.34,53.34,Completed,1,Paid
902452,2025-08-27,10370,2057,1,429.13,0.05,429.13,407.67,Completed,1,Organic
902453,2025-10-31,10047,2041,2,420.55,0.05,841.1,799.04,Completed,1,Email
902454,2025-04-26,10021,2057,4,429.13,0.15,1716.52,1459.04,Completed,1,Referral
902455,2026-01-20,10314,2049,5,42.89,0.05,214.45,203.73,Returned,0,Referral
902456,2025-02-18,10237,2033,4,15.18,0.1,60.72,54.65,Completed,1,Email
902457,2025-01-05,10006,2059,2,352.1,0.0,704.2,704.2,Completed,1,Direct
902458,2025-10-28,10055,2022,4,329.44,0.0,1317.76,1317.76,Completed,1,Email
902459,2025-01-07,10126,2045,4,170.66,0.0,682.64,682.64,Completed,1,Paid
902460,2026-01-09,10146,2053,5,26.72,0.0,133.6,133.6,Completed,1,Paid
902461,2025-01-02,10452,2040,2,27.36,0.0,54.72,54.72,Completed,1,Paid
902462,2025-01-30,10040,2020,5,206.28,0.0,1031.4,1031.4,Completed,1,Email
902463,2026-01-31,10295,2019,1,315.66,0.05,315.66,299.88,Completed,1,Paid
902464,2025-09-02,10176,2054,1,449.18,0.05,449.18,426.72,Completed,1,Paid
902465,2025-03-29,10418,2047,2,227.32,0.15,454.64,386.44,Completed,1,Paid
902466,2025-02-07,10123,2029,3,45.84,0.0,137.52,137.52,Completed,1,Organic
902467,2025-01-19,10357,2048,3,237.52,0.0,712.56,712.56,Completed,1,Referral
902468,2025-01-22,10425,2024,1,193.56,0.1,193.56,174.2,Completed,1,Paid
902469,2025-07-22,10220,2028,1,114.33,0.05,114.33,108.61,Completed,1,Direct
902470,2025-08-07,10400,2055,1,426.97,0.15,426.97,362.92,Cancelled,0,Direct
902471,2025-01-29,10267,2057,2,429.13,0.0,858.26,858.26,Completed,1,Email
902472,2026-02-23,10447,2049,1,42.89,0.0,42.89,42.89,Completed,1,Organic
902473,2026-01-17,10109,2007,2,241.14,0.1,482.28,434.05,Completed,1,Paid
902474,2025-01-27,10419,2028,5,114.33,0.05,571.65,543.07,Completed,1,Organic
902475,2025-11-17,10434,2032,4,288.97,0.1,1155.88,1040.29,Completed,1,Organic
902476,2025-04-18,10269,2054,3,449.18,0.0,1347.54,1347.54,Returned,0,Organic
902477,2025-06-05,10459,2036,1,249.34,0.1,249.34,224.41,Returned,0,Direct
902478,2025-06-25,10153,2016,4,173.71,0.15,694.84,590.61,Cancelled,0,Direct
902479,2025-09-28,10070,2027,1,71.46,0.0,71.46,71.46,Completed,1,Email
902480,2025-03-05,10028,2007,3,241.14,0.05,723.42,687.25,Completed,1,Email
902481,2025-01-25,10260,2024,5,193.56,0.05,967.8,919.41,Completed,1,Paid
902482,2025-10-21,10094,2060,1,258.72,0.1,258.72,232.85,Completed,1,Organic
902483,2026-02-18,10085,2026,5,15.26,0.1,76.3,68.67,Completed,1,Email
902484,2026-01-28,10320,2037,4,352.38,0.15,1409.52,1198.09,Completed,1,Direct
902485,2025-11-25,10310,2049,5,42.89,0.1,214.45,193.0,Completed,1,Direct
902486,2026-03-14,10234,2006,5,212.06,0.0,1060.3,1060.3,Completed,1,Paid
902487,2025-07-16,10327,2037,2,352.38,0.0,704.76,704.76,Completed,1,Paid
902488,2026-01-31,10257,2057,3,429.13,0.05,1287.39,1223.02,Completed,1,Direct
902489,2025-03-31,10456,2013,1,426.31,0.0,426.31,426.31,Completed,1,Direct
902490,2025-05-31,10400,2010,4,53.34,0.0,213.36,213.36,Completed,1,Referral
902491,2025-07-28,10319,2045,1,170.66,0.2,170.66,136.53,Completed,1,Paid
902492,2025-03-02,10235,2049,4,42.89,0.2,171.56,137.25,Completed,1,Paid
902493,2026-01-19,10111,2020,5,206.28,0.15,1031.4,876.69,Completed,1,Paid
902494,2025-04-23,10167,2043,5,92.47,0.15,462.35,393.0,Completed,1,Direct
902495,2025-09-24,10071,2043,5,92.47,0.1,462.35,416.12,Completed,1,Referral
902496,2026-02-28,10002,2058,3,353.34,0.2,1060.02,848.02,Cancelled,0,Organic
902497,2025-03-14,10462,2045,5,170.66,0.05,853.3,810.63,Completed,1,Email
902498,2026-03-11,10402,2010,4,53.34,0.05,213.36,202.69,Completed,1,Email
902499,2025-08-11,10339,2018,1,68.82,0.1,68.82,61.94,Completed,1,Paid
902500,2025-07-28,10323,2005,2,170.59,0.0,341.18,341.18,Completed,1,Paid
902501,2025-12-11,10426,2044,2,390.68,0.1,781.36,703.22,Completed,1,Paid
902502,2025-06-22,10473,2049,1,42.89,0.0,42.89,42.89,Completed,1,Organic
902503,2025-10-05,10077,2016,5,173.71,0.1,868.55,781.69,Completed,1,Paid
902504,2025-11-17,10461,2003,1,206.43,0.1,206.43,185.79,Completed,1,Direct
902505,2025-01-01,10004,2043,5,92.47,0.0,462.35,462.35,Completed,1,Direct
902506,2025-02-02,10029,2008,4,362.16,0.05,1448.64,1376.21,Completed,1,Email
902507,2026-02-21,10314,2022,1,329.44,0.0,329.44,329.44,Completed,1,Email
902508,2025-11-10,10332,2018,1,68.82,0.0,68.82,68.82,Completed,1,Direct
902509,2025-06-14,10028,2030,4,240.52,0.1,962.08,865.87,Completed,1,Email
902510,2026-03-23,10299,2029,4,45.84,0.05,183.36,174.19,Completed,1,Paid
902511,2025-11-23,10144,2018,1,68.82,0.15,68.82,58.5,Completed,1,Email
902512,2025-07-20,10084,2004,4,365.41,0.15,1461.64,1242.39,Completed,1,Direct
902513,2025-07-30,10344,2009,5,291.4,0.0,1457.0,1457.0,Completed,1,Direct
902514,2026-01-17,10447,2032,4,288.97,0.15,1155.88,982.5,Cancelled,0,Referral
902515,2025-10-17,10359,2060,5,258.72,0.0,1293.6,1293.6,Completed,1,Organic
902516,2025-09-26,10346,2035,3,332.95,0.0,998.85,998.85,Completed,1,Organic
902517,2025-04-29,10046,2060,2,258.72,0.2,517.44,413.95,Completed,1,Direct
902518,2025-03-29,10104,2023,4,135.34,0.0,541.36,541.36,Completed,1,Organic
902519,2025-01-06,10105,2055,2,426.97,0.1,853.94,768.55,Completed,1,Organic
902520,2025-07-14,10058,2015,4,229.89,0.0,919.56,919.56,Completed,1,Email
902521,2025-03-09,10240,2032,5,288.97,0.05,1444.85,1372.61,Completed,1,Organic
902522,2025-04-22,10230,2005,5,170.59,0.0,852.95,852.95,Completed,1,Organic
902523,2025-03-28,10443,2038,3,287.23,0.0,861.69,861.69,Completed,1,Paid
902524,2025-01-23,10499,2053,1,26.72,0.0,26.72,26.72,Completed,1,Organic
902525,2025-08-20,10105,2044,3,390.68,0.1,1172.04,1054.84,Completed,1,Email
902526,2025-03-14,10464,2030,4,240.52,0.05,962.08,913.98,Completed,1,Organic
902527,2025-01-08,10427,2011,1,134.0,0.15,134.0,113.9,Cancelled,0,Email
902528,2026-02-28,10094,2007,2,241.14,0.0,482.28,482.28,Cancelled,0,Paid
902529,2025-10-21,10280,2022,4,329.44,0.1,1317.76,1185.98,Completed,1,Paid
902530,2026-01-24,10219,2056,2,168.58,0.15,337.16,286.59,Completed,1,Direct
902531,2026-03-11,10264,2012,5,408.15,0.1,2040.75,1836.67,Completed,1,Organic
902532,2025-04-28,10294,2049,4,42.89,0.2,171.56,137.25,Completed,1,Direct
902533,2025-10-29,10279,2047,4,227.32,0.0,909.28,909.28,Cancelled,0,Organic
902534,2025-09-02,10359,2004,4,365.41,0.15,1461.64,1242.39,Completed,1,Referral
902535,2025-09-23,10400,2052,2,196.34,0.15,392.68,333.78,Completed,1,Direct
902536,2025-07-12,10277,2010,1,53.34,0.05,53.34,50.67,Completed,1,Organic
902537,2025-06-28,10168,2044,2,390.68,0.0,781.36,781.36,Completed,1,Direct
902538,2025-07-07,10008,2050,3,249.1,0.05,747.3,709.93,Completed,1,Organic
902539,2025-05-16,10208,2037,2,352.38,0.1,704.76,634.28,Completed,1,Direct
902540,2025-03-31,10038,2037,2,352.38,0.0,704.76,704.76,Completed,1,Paid
902541,2025-11-01,10489,2003,5,206.43,0.05,1032.15,980.54,Completed,1,Organic
902542,2025-08-09,10320,2039,5,351.08,0.0,1755.4,1755.4,Completed,1,Organic
902543,2025-03-23,10065,2058,1,353.34,0.15,353.34,300.34,Completed,1,Referral
902544,2025-12-21,10374,2015,5,229.89,0.0,1149.45,1149.45,Completed,1,Direct
